,Director_Avg_Movie_Revenue,Keywords_Avg_Revenue,Studios_Avg_Movie_Revenue,Lead_Actor_Avg_Movie_Revenue,Budget,Class
0,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
1,314035182.495,218697005.91000003,310095739.475,266429178.43,105500000.0,1
2,314035182.495,218697005.91000003,310095739.475,272686501.69,105500000.0,1
3,314035182.495,184061201.83,256171936.79,293582292.5,105500000.0,1
4,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
5,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
6,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
7,314035182.495,218697005.91000003,310095739.475,176706475.12,105500000.0,1
8,314035182.495,218697005.91000003,290445953.88,338393100.125,105500000.0,1
9,314035182.495,218697005.91000003,310095739.475,266429178.43,105500000.0,1
10,314035182.495,63993016.94,173248472.02,266429178.43,105500000.0,0
11,314035182.495,218697005.91000003,310095739.475,262618070.0,105500000.0,1
12,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
13,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
14,314035182.495,218697005.91000003,310095739.475,266429178.43,105500000.0,1
15,313205533.86,218697005.91000003,300704003.52,338393100.125,105500000.0,1
16,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
17,201185312.0,218697005.91000003,149369191.57,184696592.55,105500000.0,1
18,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
19,263860916.4,191835090.96,269934231.69,338393100.125,105500000.0,1
20,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
21,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
22,208970653.17,207250624.35,223120423.85,293582292.5,105500000.0,1
23,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
24,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
25,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
26,238387017.21,218697005.91000003,307384890.16,338393100.125,105500000.0,1
27,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
28,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
29,314035182.495,218697005.91000003,310095739.475,173730021.79,105500000.0,1
30,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
31,314035182.495,210481983.91,310095739.475,338393100.125,105500000.0,1
32,314035182.495,203770753.97,310095739.475,145605792.33,105500000.0,1
33,165640723.8,218697005.91000003,228238387.98,240457146.67,105500000.0,1
34,314035182.495,218697005.91000003,310095739.475,313041883.04,105500000.0,1
35,191292042.33,218697005.91000003,197158016.4,272686501.69,105500000.0,1
36,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
37,137166369.5,218697005.91000003,310095739.475,193873456.07,105500000.0,1
38,314035182.495,218697005.91000003,310095739.475,315569059.75,105500000.0,1
39,314035182.495,218697005.91000003,288449500.88,267684562.5,105500000.0,1
40,314035182.495,206211235.36,214655788.02,157334132.5,105500000.0,1
41,76343449.6,218697005.91000003,308382414.67,71659021.83,105500000.0,1
42,205579997.0,218697005.91000003,310095739.475,230716660.5,105500000.0,1
43,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
44,314035182.495,218697005.91000003,290644576.67,226324077.29,105500000.0,1
45,314035182.495,218697005.91000003,310095739.475,331926147.0,36547234.16992855,1
46,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
47,282019445.75,218697005.91000003,310095739.475,267684562.5,105500000.0,1
48,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
49,151860922.14,149548721.48,115954748.5,201782678.33,105500000.0,1
50,314035182.495,218697005.91000003,310095739.475,92591418.31,105500000.0,1
51,276201692.46,173485006.39,262220656.19,153797762.0,105500000.0,1
52,297412378.0,130353573.32,169623072.78,183961898.5,105500000.0,1
53,314035182.495,196026047.82,288425948.71,338393100.125,105500000.0,1
54,314035182.495,218697005.91000003,230297707.55,338393100.125,105500000.0,1
55,314035182.495,218697005.91000003,310095739.475,310595403.0,105500000.0,1
56,314035182.495,218697005.91000003,310095739.475,272686501.69,105500000.0,1
57,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
58,290460726.4,204065113.74,310095739.475,338393100.125,105500000.0,1
59,100515768.63,149349973.56,185005727.42,74838189.0,105500000.0,1
60,313205533.86,170347959.59,174657439.5,338393100.125,105500000.0,1
61,150562222.22,218697005.91000003,205522522.62,121717147.78,105500000.0,1
62,182331619.17,218697005.91000003,282794769.99,338393100.125,105500000.0,1
63,189882125.43,218697005.91000003,178579963.19,253880966.22,105500000.0,1
64,191737236.0,218697005.91000003,200163336.78,336236139.85,105500000.0,1
65,175271691.5,206610112.38,153745867.55,99535299.94,105500000.0,1
66,186671329.25,218697005.91000003,269256378.36,145576100.89,105500000.0,1
67,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
68,290460726.4,218697005.91000003,310095739.475,338393100.125,105500000.0,1
69,314035182.495,218697005.91000003,269200287.67,338393100.125,105500000.0,1
70,314035182.495,218697005.91000003,310095739.475,215645877.91,105500000.0,1
71,293802864.0,218697005.91000003,292692612.65,338393100.125,105500000.0,1
72,150962475.0,114757890.05,172595658.91,165619830.07,105500000.0,1
73,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
74,311800296.0,218697005.91000003,310095739.475,338393100.125,105500000.0,1
75,314035182.495,157894314.23,224826860.26,104577161.0,105500000.0,1
76,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
77,314035182.495,218697005.91000003,310095739.475,129427427.75,105500000.0,1
78,276201692.46,110234322.44,213184478.95,313041883.04,105500000.0,1
79,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
80,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
81,202534638.67,218697005.91000003,207202700.84,178139366.95,105500000.0,1
82,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
83,314035182.495,218697005.91000003,305657496.94,109688276.67,105500000.0,1
84,314035182.495,218697005.91000003,310095739.475,253392127.21,105500000.0,1
85,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
86,150562222.22,186178453.96,194768433.65,90425908.29,38000000.0,1
87,219952531.11,201910080.73,181131225.63,145713139.67,105500000.0,1
88,314035182.495,206506951.92,307583603.74,310595403.0,105500000.0,1
89,314035182.495,218697005.91000003,247478928.86,338393100.125,105500000.0,1
90,153391267.0,121860217.84,228891144.07,122950629.14,105500000.0,1
91,301971455.0,145307312.93,162244122.88,54605147.0,105500000.0,1
92,181645870.33,218697005.91000003,282586940.31,266429178.43,105500000.0,1
93,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
94,290504940.0,218697005.91000003,302189154.67,164614767.33,105500000.0,1
95,314035182.495,212287061.84,230572345.13,178139366.95,105500000.0,1
96,138012579.25,218061178.63,180775923.43,338393100.125,105500000.0,1
97,314035182.495,218697005.91000003,228061004.87,176706475.12,105500000.0,1
98,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
99,208970653.17,218697005.91000003,310095739.475,338393100.125,105500000.0,1
100,314035182.495,218697005.91000003,248134471.36,338393100.125,105500000.0,1
101,238387017.21,218697005.91000003,260149544.8,266429178.43,105500000.0,1
102,314035182.495,164431817.33,310095739.475,338393100.125,105500000.0,1
103,314035182.495,218328476.27,310095739.475,272686501.69,105500000.0,1
104,314035182.495,218697005.91000003,310095739.475,258201437.8,105500000.0,1
105,201689733.0,185523064.16,260627098.91,258201437.8,105500000.0,1
106,174449575.0,218697005.91000003,310095739.475,315569059.75,105500000.0,1
107,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
108,297412378.0,218697005.91000003,263039053.96,165619830.07,105500000.0,1
109,314035182.495,218697005.91000003,310095739.475,274014776.2,105500000.0,1
110,232261910.25,218697005.91000003,299744997.29,313041883.04,105500000.0,1
111,314035182.495,218697005.91000003,310095739.475,274014776.2,105500000.0,1
112,314035182.495,151893412.22,310095739.475,118009584.12,105500000.0,1
113,292817841.0,218697005.91000003,303194223.45,72920794.2,105500000.0,1
114,194550000.0,218697005.91000003,227453488.08,338393100.125,105500000.0,1
115,238387017.21,111383858.82,232963004.28,266429178.43,100000000.0,1
116,211863508.25,51169966.88,120311297.56,9562700.5,105500000.0,0
117,287594577.0,217897187.83,310095739.475,287594577.0,105500000.0,1
118,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
119,272483881.11,218697005.91000003,215001827.33,318502923.0,105500000.0,1
120,314035182.495,203151208.47,284810236.7,336236139.85,105500000.0,1
121,314035182.495,161804057.44,219955073.57,135146923.33,105500000.0,1
122,127111707.33,88102678.17,310095739.475,36455591.33,105500000.0,0
123,96085199.0,88696385.64,224090144.0,128388320.0,105500000.0,1
124,188266531.5,175190153.54,310095739.475,272912430.0,105500000.0,1
125,301971455.0,218697005.91000003,310095739.475,193873456.07,105500000.0,1
126,314035182.495,218697005.91000003,310095739.475,258201437.8,105500000.0,1
127,169051303.0,218697005.91000003,180619172.34,136103066.0,105500000.0,1
128,314035182.495,218697005.91000003,205314902.39,154796103.74,105500000.0,1
129,313205533.86,218697005.91000003,219565545.13,180553337.25,105500000.0,1
130,276201692.46,171692994.82,138521317.49,195735876.0,105500000.0,1
131,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
132,314035182.495,218697005.91000003,310095739.475,336236139.85,105500000.0,1
133,306941670.0,158149030.62,310095739.475,267684562.5,105500000.0,1
134,75788336.0,108392445.72,148178550.56,187572196.35,100000000.0,1
135,160763327.83,152583980.23,174739959.17,336236139.85,105500000.0,1
136,314035182.495,218697005.91000003,238397900.54,267684562.5,105500000.0,1
137,314035182.495,218697005.91000003,266836886.65,338393100.125,105500000.0,1
138,314035182.495,214343959.92,310095739.475,338393100.125,105500000.0,1
139,186840535.5,180936129.13,160418182.25,75640880.0,105500000.0,1
140,150562222.22,130980536.09,216099330.33,59790196.0,105500000.0,0
141,314035182.495,129141500.43,226984358.25,185258983.0,105500000.0,1
142,143408712.25,155017661.7,148033018.55,240386756.56,105500000.0,1
143,168013423.29,152008256.11,188971055.67,70483708.0,105500000.0,1
144,223065615.6,179900077.69,230507026.21,178737195.77,105500000.0,1
145,85131830.0,131154136.54,100019420.65,42565915.0,105500000.0,0
146,211863508.25,218697005.91000003,310095739.475,338393100.125,105500000.0,1
147,195174105.25,189058194.23,119510176.56,184696592.55,105500000.0,1
148,199788863.2,218697005.91000003,289988830.41,338393100.125,105500000.0,1
149,171374702.33,218697005.91000003,310095739.475,60059716.29,105500000.0,1
150,296689171.0,218697005.91000003,267819169.89,253392127.21,105500000.0,1
151,282570682.0,149426288.57,310095739.475,240457146.67,105500000.0,1
152,314035182.495,208200060.71,179865487.63,266429178.43,105500000.0,1
153,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
154,225652612.75,208529573.29,310095739.475,142334459.0,105500000.0,1
155,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
156,260188139.5,218697005.91000003,310095739.475,92555158.0,105500000.0,1
157,314035182.495,218697005.91000003,255375378.95,338393100.125,105500000.0,1
158,197579663.5,218697005.91000003,308787369.51,338393100.125,105500000.0,1
159,314035182.495,218697005.91000003,222170884.88,336236139.85,105500000.0,1
160,314035182.495,76982486.25,165450164.15,100342501.2,105500000.0,1
161,314035182.495,218697005.91000003,216584274.0,139307821.8,105500000.0,1
162,191365067.2,190682339.45,189968678.34,215645877.91,105500000.0,1
163,126843558.17,218697005.91000003,181653524.28,184696592.55,105500000.0,1
164,314035182.495,218697005.91000003,310095739.475,185970035.5,105500000.0,1
165,272483881.11,166713908.13,215935727.42,243843127.0,105500000.0,1
166,314035182.495,218697005.91000003,279088945.34,338393100.125,105500000.0,1
167,201689733.0,218697005.91000003,241311071.78,258201437.8,105500000.0,1
168,314035182.495,187614226.45,310095739.475,117210137.0,105500000.0,1
169,155402603.67,104228670.34,163954300.04,76460312.2,105500000.0,0
170,314035182.495,218697005.91000003,308382414.67,266429178.43,105500000.0,1
171,314035182.495,218697005.91000003,255375378.95,338393100.125,105500000.0,1
172,232261910.25,218697005.91000003,310095739.475,313041883.04,105500000.0,1
173,314035182.495,218697005.91000003,310095739.475,222737562.5,103000000.0,1
174,282019445.75,213742103.72,237403333.87,338393100.125,105500000.0,1
175,314035182.495,136301924.63,183079613.32,338393100.125,105500000.0,1
176,171374702.33,215721852.68,236727495.65,338393100.125,105500000.0,1
177,190915251.0,218697005.91000003,184092489.53,178139366.95,65000000.0,1
178,95188259.12,218697005.91000003,95529117.19,139307821.8,85000000.0,0
179,143188257.67,178637247.0,253964413.56,107007928.0,105500000.0,1
180,118419909.3,192252405.44,143923695.08,144430838.57,105500000.0,1
181,232261910.25,204107513.54,141909424.88,187572196.35,105500000.0,1
182,314035182.495,218697005.91000003,223565513.43,145576100.89,105500000.0,1
183,223246495.0,191563954.28,304930477.6,336236139.85,105500000.0,1
184,301971455.0,208895592.44,174818244.5,144430838.57,105500000.0,1
185,115700925.0,212591640.58,274328906.64,198828536.5,105500000.0,1
186,168013423.29,172688656.87,310095739.475,338393100.125,105500000.0,1
187,123495904.0,151002721.25,193350624.47,122950629.14,105500000.0,1
188,191292042.33,175944670.15,144734998.24,173075277.64,105500000.0,1
189,201185312.0,218697005.91000003,211041001.94,338393100.125,105500000.0,1
190,188266531.5,140695441.23,128862177.73,218941312.67,105500000.0,1
191,195270124.0,218697005.91000003,175484731.58,142334459.0,105500000.0,1
192,72537581.25,146723203.28,310095739.475,338393100.125,105000000.0,1
193,242688965.0,144417920.93,109617197.35,242688965.0,100000000.0,1
194,297412378.0,159581582.17,150883331.2,36959098.0,105500000.0,0
195,139296095.0,56050804.46,126089283.32,97346159.22,105500000.0,0
196,133618491.25,109130554.57,195645970.09,336236139.85,105500000.0,1
197,314035182.495,218697005.91000003,225802827.2,336236139.85,105500000.0,1
198,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
199,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
200,314035182.495,218697005.91000003,310095739.475,338393100.125,105500000.0,1
201,133618491.25,218697005.91000003,310095739.475,315569059.75,105500000.0,1
202,314035182.495,218697005.91000003,310095739.475,213316026.43,105500000.0,1
203,314035182.495,218697005.91000003,310095739.475,122950629.14,105500000.0,1
204,223246495.0,62342612.0,81565952.06,122950629.14,105500000.0,0
205,164602163.0,218697005.91000003,225026972.45,274014776.2,105500000.0,1
206,194550000.0,218697005.91000003,203147494.69,251459969.67,105500000.0,1
207,89656182.0,112065045.63,155525983.1,55205320.38,105500000.0,1
208,145461924.0,218697005.91000003,196319433.91,251459969.67,105500000.0,1
209,156488798.0,135450766.82,269821908.81,58997469.75,105500000.0,1
210,201689733.0,218697005.91000003,269411970.8,258201437.8,105500000.0,1
211,314035182.495,218697005.91000003,196021758.72,178737195.77,105500000.0,1
212,314035182.495,202883139.94,191959878.25,240386756.56,105500000.0,1
213,148677988.36,215807774.04,187117728.61,144430838.57,105500000.0,1
214,191737236.0,196040723.08,137258123.68,215645877.91,105500000.0,1
215,155402603.67,218697005.91000003,190807451.25,267599949.5,105500000.0,1
216,100515768.63,83730821.5,136284899.38,253392127.21,105500000.0,0
217,197772756.0,218697005.91000003,176400861.85,338393100.125,105500000.0,1
218,103931323.0,188213384.74,158291181.31,127171535.8,105500000.0,1
219,314035182.495,159253002.27,277657605.15,337580051.0,105500000.0,1
220,281923680.17,218697005.91000003,256625459.06,227795875.25,105500000.0,1
221,103951461.0,90403236.62,256171936.79,103951461.0,105500000.0,0
222,155402603.67,211158225.64,152566413.76,267599949.5,105500000.0,1
223,201689733.0,200636883.79,262780917.95,315569059.75,105500000.0,1
224,281923680.17,218697005.91000003,300379195.95,227795875.25,105000000.0,1
225,251424405.6,122283171.34,131110680.98,153264634.94,105500000.0,1
226,174449575.0,173634860.46,126827076.81,125537191.0,105500000.0,1
227,247436132.5,176819461.02,246892033.41,154796103.74,105500000.0,1
228,123185625.86,118450652.4,134375336.87,69068262.2,105500000.0,0
229,112188574.0,75041819.45,103386634.14,338393100.125,105500000.0,0
230,0.0,95830035.05,156138476.89,338393100.125,105500000.0,0
231,186840535.5,218697005.91000003,204753026.66,338393100.125,105500000.0,1
232,201185312.0,153015141.54,195411936.77,131839023.5,105500000.0,1
233,293558033.0,157337143.7,310095739.475,267045765.0,105000000.0,1
234,201185312.0,218697005.91000003,260324315.14,142334459.0,105500000.0,1
235,314035182.495,119805826.79,196199261.19,338393100.125,105500000.0,1
236,132162913.33,113753207.68,228061004.87,122950629.14,90000000.0,1
237,201185312.0,195065101.01,304120080.26,184696592.55,103000000.0,1
238,314035182.495,162578473.46,263279910.35,336236139.85,102000000.0,1
239,238387017.21,218697005.91000003,282824626.57,173730021.79,100000000.0,1
240,314035182.495,218697005.91000003,310095739.475,178139366.95,102000000.0,1
241,112188574.0,137625074.75,201066798.56,272686501.69,100000000.0,1
242,201185312.0,149487718.01,153891756.59,119451984.52,100000000.0,1
243,314035182.495,218697005.91000003,310095739.475,178139366.95,105500000.0,1
244,170192667.7,103888591.95,130590478.83,119451984.52,100000000.0,1
245,72826856.6,178813048.33,187618955.24,89511467.08,100000000.0,1
246,143179409.17,100324378.27,118001166.53,117210137.0,100000000.0,1
247,134000895.17,199595522.59,140196015.15,178139366.95,100000000.0,1
248,187703849.62,218697005.91000003,105794758.4,131198105.14,100000000.0,1
249,143096288.0,109094670.87,256171936.79,100138851.0,100000000.0,1
250,162442329.67,167469329.45,279088945.34,66771794.0,100000000.0,1
251,135142400.0,164308117.87,64235068.82,147844908.88,92000000.0,1
252,153391267.0,213609871.02,247688297.34,122950629.14,100000000.0,1
253,249288105.0,218697005.91000003,234667432.27,249288105.0,100000000.0,1
254,304126921.33,218697005.91000003,310095739.475,203006848.5,100000000.0,1
255,278731369.0,218697005.91000003,202889794.38,266429178.43,100000000.0,1
256,105994521.5,139607519.22,129184951.0,178139366.95,83000000.0,1
257,100515768.63,205303411.11,258051170.53,253392127.21,100000000.0,1
258,118419909.3,197783212.19,155816313.75,92944117.75,100000000.0,1
259,190915251.0,146790644.11,103810664.34,61807188.5,105000000.0,1
260,314035182.495,132468808.06,212652029.63,140073390.0,80000000.0,1
261,82102379.0,65026327.41,100133417.18,68004941.8,100000000.0,0
262,151860922.14,192068821.87,212522278.12,178737195.77,100000000.0,1
263,293558033.0,218697005.91000003,279088945.34,41208055.0,105500000.0,1
264,122209358.33,197209278.27,119132264.91,117210137.0,100000000.0,0
265,206172544.0,170499015.76,120578258.19,147844908.88,90000000.0,1
266,133718711.0,102583039.03,135874702.27,133718711.0,105000000.0,1
267,46687575.5,75449727.94,57977374.25,0.0,84000000.0,0
268,232261910.25,100115931.16,151519847.27,274014776.2,100000000.0,0
269,18558657.67,193300451.66,112653724.41,118223549.24,100000000.0,0
270,314035182.495,148085026.39,310095739.475,246233113.0,99000000.0,1
271,6917565.0,63600175.82,19073500.88,56487931.82,10000000.0,1
272,186671329.25,218697005.91000003,242753048.23,121717147.78,98000000.0,1
273,100515768.63,109849008.73,116514608.86,253392127.21,100000000.0,1
274,149044513.0,139569919.77,209074271.75,338393100.125,100000000.0,1
275,30259760.71,71904134.48,105376585.65,40730826.56,90000000.0,1
276,201185312.0,143475475.86,200877391.3,65374220.25,92000000.0,1
277,244808870.43,86552690.71,142885911.01,117210137.0,95000000.0,1
278,288347692.0,218697005.91000003,176659291.78,159449593.5,100000000.0,1
279,38216363.5,73185723.66,310095739.475,38216363.5,95000000.0,0
280,314035182.495,218697005.91000003,310095739.475,338393100.125,95000000.0,1
281,314035182.495,218697005.91000003,310095739.475,279944340.5,95000000.0,1
282,314035182.495,51056694.35,220212677.42,49528175.0,65000000.0,1
283,314035182.495,218697005.91000003,310095739.475,323262151.67,94000000.0,1
284,314035182.495,218697005.91000003,310095739.475,338393100.125,94000000.0,1
285,314035182.495,218697005.91000003,310095739.475,338393100.125,94000000.0,1
286,114178613.0,91927525.91,298137741.47,76460312.2,95000000.0,1
287,135142400.0,218697005.91000003,133614308.89,215645877.91,105500000.0,1
288,211863508.25,218697005.91000003,310095739.475,338393100.125,93000000.0,1
289,261015657.5,218697005.91000003,280004828.52,164234264.75,93000000.0,1
290,117125587.5,131648713.96,186677172.94,76789305.67,90000000.0,1
291,139138854.67,175547354.74,285947195.46,154796103.74,92000000.0,1
292,130792473.0,78437280.91,117326011.38,145576100.89,105500000.0,0
293,314035182.495,185092921.14,310095739.475,338393100.125,92000000.0,1
294,79317569.77,123096860.54,100104016.16,57600249.67,98000000.0,0
295,313205533.86,218697005.91000003,245745161.64,180553337.25,90000000.0,1
296,314035182.495,171241639.93,310095739.475,313041883.04,90000000.0,1
297,170192667.7,153324190.55,152163338.93,119451984.52,100000000.0,1
298,151860922.14,102032525.4,115954748.5,201782678.33,90000000.0,1
299,276201692.46,82800108.69,197455428.87,226324077.29,100000000.0,1
300,211005136.0,202673808.61,209074271.75,245686543.5,100000000.0,1
301,314035182.495,218697005.91000003,310095739.475,338393100.125,90000000.0,1
302,133750191.75,164860807.07,208250247.56,258201437.8,90000000.0,1
303,191292042.33,218697005.91000003,141026695.61,173075277.64,92000000.0,1
304,100515768.63,178461954.19,194434690.0,253392127.21,90000000.0,1
305,304320254.0,216859010.16,279088945.34,118223549.24,90000000.0,1
306,133750191.75,98822284.52,145007010.01,258201437.8,92000000.0,1
307,219952531.11,106424371.57,160828867.52,135559885.0,90000000.0,1
308,314035182.495,218697005.91000003,210922176.67,338393100.125,90000000.0,1
309,154865486.0,0.0,100837852.25,94061311.0,36547234.16992855,1
310,154865486.0,160950985.62,100837852.25,94061311.0,100000000.0,0
311,143096288.0,171684602.98,279088945.34,218941312.67,105500000.0,1
312,193200096.67,141947623.94,242263977.13,159562057.5,90000000.0,1
313,314035182.495,179724057.29,167319818.8,336236139.85,75000000.0,1
314,153329059.22,149069846.18,137354885.37,167141348.35,90000000.0,1
315,235138608.86,191663403.75,124000823.04,167141348.35,88000000.0,1
316,314035182.495,193123006.88,224893704.81,117963276.0,100000000.0,1
317,188266531.5,133684571.73,192691990.46,118223549.24,90000000.0,1
318,276201692.46,136168011.68,157244192.25,144103130.17,90000000.0,1
319,190915251.0,82582285.61,129339774.07,71385680.6,95000000.0,1
320,107771236.33,144358728.3,223811471.74,69326250.33,90000000.0,1
321,251424405.6,129373151.3,142917721.95,215645877.91,95000000.0,1
322,223065615.6,218697005.91000003,163066284.22,222737562.5,90000000.0,1
323,191365067.2,101756897.91,119534820.96,92944117.75,68000000.0,1
324,85527063.9,114438133.97,80717163.98,30437307.5,90000000.0,0
325,314035182.495,218697005.91000003,310095739.475,222737562.5,90000000.0,1
326,235138608.86,137391153.98,156345398.81,159286156.13,100000000.0,0
327,205503370.0,103261825.57,177287506.46,180553337.25,90000000.0,0
328,168037801.5,142721680.47,141026695.61,226324077.29,86000000.0,1
329,39163527.33,89564174.6,86994902.03,178139366.95,20000000.0,1
330,232261910.25,78140938.79,108172725.78,184696592.55,88000000.0,1
331,288194362.33,113449429.4,128179782.75,76460312.2,87000000.0,1
332,251424405.6,218697005.91000003,219383348.12,338393100.125,92000000.0,1
333,276201692.46,190429135.49,212124914.81,313041883.04,90000000.0,1
334,314035182.495,176513112.15,310095739.475,338393100.125,100000000.0,1
335,225652612.75,205596743.02,252324936.41,142334459.0,75000000.0,1
336,301971455.0,180965363.21,171770376.05,226324077.29,85000000.0,1
337,148677988.36,218697005.91000003,177839094.84,144430838.57,85000000.0,1
338,314035182.495,218697005.91000003,209074271.75,167141348.35,85000000.0,1
339,262049711.5,168422202.24,265041138.0,116130449.8,85000000.0,1
340,208076205.0,163776292.52,235308750.37,119451984.52,85000000.0,1
341,262049711.5,112991682.82,219891853.9,109141245.5,85000000.0,1
342,151860922.14,104482991.61,120599043.23,258201437.8,75000000.0,1
343,249735494.4,112120973.56,158892480.01,173075277.64,85000000.0,1
344,170192667.7,123749835.54,222305980.82,338393100.125,90000000.0,1
345,249735494.4,72254846.43,214917652.36,156918210.79,85000000.0,1
346,148677988.36,211350943.48,186718076.94,144430838.57,85000000.0,1
347,197309027.0,151575204.84,277121847.9,100342501.2,85000000.0,1
348,93915728.0,171387206.44,193155083.64,267599949.5,85000000.0,1
349,114216976.0,175312232.33,96869725.72,81946224.6,68000000.0,1
350,208970653.17,143297797.37,105783480.32,178737195.77,85000000.0,0
351,95188259.12,190843193.64,120342561.57,178139366.95,70000000.0,1
352,314035182.495,107001619.77,146328937.64,162242962.0,85000000.0,1
353,282019445.75,130195121.0,144695944.19,158468292.0,85000000.0,1
354,126245098.25,89479577.19,95982740.47,193873456.07,90000000.0,1
355,126866881.75,105015069.04,79424209.7,178139366.95,85000000.0,0
356,28911838.0,39526641.04,140337070.3,177090420.75,36547234.16992855,1
357,136150402.0,218697005.91000003,151674988.11,159854539.43,85000000.0,1
358,47664559.0,57179318.45,135939847.65,26879498.67,60000000.0,0
359,75103604.5,148772201.28,94915566.01,45044930.0,60000000.0,1
360,130950684.67,93943514.07,141909424.88,118223549.24,65000000.0,1
361,281923680.17,179962661.81,185190742.68,75075723.5,84000000.0,1
362,123185625.86,172666506.32,118806340.21,167141348.35,70000000.0,1
363,22598403.25,98904651.59,60637062.67,21028755.0,8000000.0,1
364,191737236.0,158509993.87,200201180.31,79849921.0,85000000.0,1
365,205579997.0,218697005.91000003,161404128.71,129853525.0,85000000.0,1
366,219952531.11,57603906.35,121499470.24,71659021.83,65000000.0,1
367,48042738.5,131380927.78,68953810.33,178139366.95,82000000.0,1
368,189882125.43,218697005.91000003,250247524.42,187572196.35,81000000.0,1
369,215095763.0,192581880.79,56860336.82,147844908.88,80000000.0,1
370,85527063.9,218697005.91000003,184201663.9,336236139.85,80000000.0,1
371,288194362.33,218697005.91000003,255375378.95,338393100.125,78000000.0,1
372,188627625.0,81354784.95,216745856.62,192674274.12,80000000.0,1
373,238387017.21,218697005.91000003,143923695.08,140000000.0,80000000.0,1
374,171698623.5,218697005.91000003,310095739.475,154796103.74,80000000.0,1
375,314035182.495,114739809.41,279088945.34,145771527.0,80000000.0,1
376,88779789.5,198411645.22,251952189.27,159854539.43,36547234.16992855,1
377,65390691.67,134364250.75,195699280.45,56046013.0,75000000.0,1
378,75788336.0,118248526.96,296766461.02,154796103.74,84000000.0,0
379,130950684.67,85955723.48,124417624.61,167141348.35,82000000.0,1
380,311800296.0,218697005.91000003,121184659.61,159562057.5,75000000.0,1
381,153329059.22,170745445.9,136384598.82,167141348.35,80000000.0,1
382,130950684.67,186569590.3,173157024.6,253880966.22,80000000.0,1
383,249735494.4,118406546.62,155132043.63,119787107.46,80000000.0,1
384,100515768.63,218697005.91000003,190550752.18,253392127.21,80000000.0,1
385,304126921.33,217423133.63,310095739.475,159286156.13,75000000.0,1
386,223246495.0,218697005.91000003,189120349.93,118009584.12,80000000.0,1
387,110971227.33,116798536.95,167586885.29,167141348.35,80000000.0,1
388,156855797.25,104741360.92,188554157.28,313041883.04,80000000.0,1
389,153329059.22,129076103.79,124000823.04,167141348.35,80000000.0,1
390,135142400.0,127457856.08,225631742.35,122950629.14,75000000.0,1
391,146773177.67,118780300.79,152232418.52,338393100.125,80000000.0,1
392,177929399.67,155407106.46,102333671.01,81946224.6,79000000.0,1
393,86521956.67,131252085.74,121698212.01,119451984.52,80000000.0,1
394,79938029.0,127934153.26,217074581.4,159286156.13,80000000.0,1
395,251424405.6,62475237.56,131089363.25,213316026.43,80000000.0,1
396,250200000.0,150403297.23,171475554.56,135734266.0,80000000.0,1
397,201689733.0,49649873.96,84315386.54,56487931.82,65000000.0,0
398,113755691.5,166230452.07,159045734.96,165619830.07,80000000.0,1
